address,actual_label
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3150.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11826.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2575.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7110.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1943.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8752.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6198.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2075.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12308.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7623.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1485.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6646.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3133.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.8052.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1631.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7025.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12038.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9711.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10903.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2805.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4014.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11067.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.839.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6959.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1980.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.408.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7551.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.798.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.560.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.8832.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1989.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5185.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8137.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7893.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2073.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7346.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5352.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9132.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1139.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9301.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6791.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7512.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.504.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.10376.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6051.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.758.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5044.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6425.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.384.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2306.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.649.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12052.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9285.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4672.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4524.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3031.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3492.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11878.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3103.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5183.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.12026.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2678.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11946.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5800.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7752.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3646.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.789.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12179.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7638.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.969.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8311.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3455.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11997.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7177.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10164.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11420.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1086.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2024.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7535.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9256.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9024.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.10230.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.641.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5133.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11497.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8738.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2809.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8749.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.509.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5612.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7143.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7932.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4998.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5580.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7793.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7560.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1344.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.651.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7895.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9748.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6729.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1545.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9844.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8308.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.412.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7222.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2246.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4332.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3191.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11496.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.12271.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.937.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9225.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9920.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2737.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7910.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9356.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7227.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10441.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.235.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7613.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.808.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7680.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11956.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11163.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5520.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7454.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5385.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8353.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.957.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12123.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1221.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6033.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5444.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4482.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9762.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5488.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2647.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4282.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12153.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3462.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.367.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1470.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11625.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7494.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.500.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9553.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4489.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6645.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.12348.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.78.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3114.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2605.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9216.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7517.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7178.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6639.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10344.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10327.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8430.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5523.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6166.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5718.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8313.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7567.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8619.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11060.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9035.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12361.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9841.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2911.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2125.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5676.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1847.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6268.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.10428.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1199.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4819.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3925.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5256.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7020.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4801.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2288.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4077.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7741.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11449.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5804.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1245.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5219.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2382.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3525.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10850.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.409.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.324.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9809.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12120.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.8697.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.470.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10897.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2838.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1727.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5728.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8136.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4495.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11165.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10910.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8935.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9019.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9936.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9195.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1561.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9661.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.8217.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1055.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3220.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10796.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5291.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.228.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6911.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5927.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7907.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7215.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.406.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.624.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3424.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7072.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3645.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7395.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6042.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8855.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8908.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9134.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7711.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2717.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12256.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.211.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12430.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11511.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2949.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8690.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1446.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.605.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2094.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5374.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4271.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6657.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.642.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2689.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9067.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7063.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3099.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5218.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9272.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.7284.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.11805.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12486.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.162.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1421.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3637.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.3986.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5635.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6732.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1712.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.12482.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.10822.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9596.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.5868.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7368.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4529.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10522.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8182.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.10281.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.2035.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1512.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4692.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1068.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8375.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.1790.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12175.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3718.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.634.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1268.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1924.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4956.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.5494.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3425.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3807.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.1732.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7882.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.8725.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.10998.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.551.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.4637.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.12454.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4170.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.9338.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8763.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8625.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.3034.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8286.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.8581.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.12344.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6170.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.6165.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.4712.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/cat.10498.jpg,cat
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.11804.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.6881.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.9305.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.2576.jpg,dog
/kaggle/input/d/tr1ck5t3r/dogs-vs-cats/master/dog.7526.jpg,dog
